"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TAC1|P20366",-2.62134790858435,1379535.45219298,-6.12031893236569,4.07060828106427e-09,2.99147851503663e-08,9.83924039216788
"SMARCA4|P51532",1.34636349149673,1135298.63421053,6.11826182947607,4.1159404588352e-09,3.02269873135915e-08,9.82842720240909
"KCNK1|O00180",-1.0646757570638,691299.948684211,-6.11815187191218,4.11837745820512e-09,3.02269873135915e-08,9.82784928216819
"UBAP2L|Q14157",-12.7880209415238,20731010.3508772,-6.11373166776045,4.21752212731717e-09,3.0934807906268e-08,9.80462351564603
"BCL10|O95999",-0.659474407688462,459647.344561404,-6.1127455279811,4.2399581029602e-09,3.10608456783625e-08,9.79944352706394
"ADSS|P30520",13.8890880159759,32487599.254386,6.11179960450174,4.26158895277869e-09,3.11979959507198e-08,9.79447534846987
"PLCG2|P16885",-0.951562724743555,508930.824605263,-6.10873696123581,4.33236803507484e-09,3.16958595528348e-08,9.7783935124953
"OGFOD1|Q8N543",-1.8768160164936,314912.574230769,-6.14795079485182,9.17779790567892e-09,6.31836959972537e-08,9.77287066412075
"AMPD2|Q01433",-26.4394430407684,51551960.4824561,-6.10639758996653,4.38720649507298e-09,3.2076538536547e-08,9.76611344216738
"PTDSS2|Q9BVG9",-2.74358680023181,3880876.78947368,-6.10421341927597,4.43902029185738e-09,3.24346306948173e-08,9.75465110848192
"KCNK9|Q9NPC2",0.401660760784156,270616.33625,6.49413468140284,6.94918474811811e-09,4.8661315122309e-08,9.75426332868346
"INAFM1|C9JVW0",-0.307214603054039,105274.487752809,-6.15009041715301,5.03661262927693e-09,3.65442039440239e-08,9.75393120208002
"CCNY|Q8ND76",-6.37847696567696,13254701.0657895,-6.09906673920469,4.56349389058545e-09,3.33015651811389e-08,9.72765340997491
"KCTD6|Q8NC69",0.915695694638593,749113.166052631,6.09768902459307,4.59739023780039e-09,3.35275238324282e-08,9.72042916689806
"ARMCX6|Q7L4S7",-1.96619267118729,770042.28675,-6.17965624158777,5.21073055097152e-09,3.76641617258909e-08,9.71733043279399
"BAALC|Q8WXS3",6.38513095932312,7472475.82894737,6.09435952606217,4.68032836988816e-09,3.41106149838567e-08,9.70297529852294
"CFAP74|Q9C0B2",-0.570771491706865,108196.517083333,-6.93695531470752,1.07223714590841e-08,7.30257996632675e-08,9.69073798387528
"ABCD4|O14678",-0.302986702220334,142281.841797753,-6.1355229522422,5.43196859038466e-09,3.9114962739955e-08,9.68011142146251
"UBE2E1|P51965",1.44818237389618,880093.365175438,6.08914976101542,4.81305327945548e-09,3.50332681416762e-08,9.67567843651037
"TNFAIP8L1|Q8WVP5",-0.748224335925965,440801.310566037,-6.10472534577619,4.89023385041835e-09,3.55497928032637e-08,9.66973111255537
"FSTL5|Q8N475",-0.49669335652611,85817.16421875,-6.14912881944654,9.42911081876625e-09,6.4742412984788e-08,9.663957183335
"MOAP1|Q96BY2",-2.13112312518485,2206121.76622807,-6.08680311579121,4.87403445185569e-09,3.54545699471818e-08,9.66338852764479
"NCKAP5L|Q9HCH0",-0.47447122740688,85619.1021875,-6.26720186602897,1.0871284900786e-08,7.39959183574333e-08,9.66245907097867
"SLC1A5|Q15758",-1.18413852099119,161239.462073171,-6.36881778051822,1.10214699415735e-08,7.49289588477367e-08,9.65993636792626
"ANKZF1|Q9H8Y5",-0.620918648800494,211685.55,-7.83329356406852,8.58713220303368e-09,5.93316354934683e-08,9.65881439897668
"MLX|Q9UH92",1.63040558644541,280066.432352941,7.79854126079677,6.0815495621446e-09,4.30870627280815e-08,9.64807888840215
"ZNF800|Q2TB10",-0.936408118747854,477051.102236842,-6.08378855337551,4.95348394234421e-09,3.59711986383664e-08,9.64760557727969
"AGK|Q53H12",35.0291215780156,59022269.9561404,6.08375053767898,4.95449390952576e-09,3.59711986383664e-08,9.64740657931443
"RIT1|Q92963",0.836552882555338,531685.501479592,6.1139114720085,5.22334016939689e-09,3.77314559930849e-08,9.64436391748541
"TOGARAM1|Q9Y4F4",-0.697852760410558,205650.582846154,-6.23380355839336,6.03356488981447e-09,4.28267005059146e-08,9.6374771716581
"CLVS2|Q5SYC1",11.0787097336076,17247297.872807,6.08032653091294,5.04629182539128e-09,3.65912156140452e-08,9.62948684644824
"CLN5|O75503",-0.835925647626555,376082.468826531,-6.10608329586223,5.44272611731345e-09,3.91677615805408e-08,9.627459199844
"GPALPP1|Q8IXQ4",1.30968896521454,819462.709649123,6.07803945181122,5.10853439690654e-09,3.70190689661763e-08,9.61752132620337
"RNF141|Q8WVD5",2.42132557678079,3647315.60526316,6.07669715514171,5.14541431520095e-09,3.72627059495395e-08,9.61050021677187
"RBM22|Q9NW64",-3.86796898613582,4798709.42982456,-6.0745176412108,5.20585311587286e-09,3.76527073877332e-08,9.59910227530354
"TOM1|O60784",21.5272613080432,32774908.6842105,6.07159803909596,5.28790545374531e-09,3.8173736656299e-08,9.58383859024721
"SOBP|A7XYQ1",-0.542617350055341,230621.555459184,-6.10029865077793,5.61062076399429e-09,4.02478497495043e-08,9.575070392014
"C5orf63|A6NC05",-0.134002347420265,56426.2156923077,-6.21070530234905,6.75627134838319e-09,4.74557511478881e-08,9.57260094844137
"ASL|P04424",-6.91889409509909,12163177.3201754,-6.06790449202266,5.39352516041375e-09,3.88871123640172e-08,9.56453628090627
"CFLAR|O15519",-0.835319507392318,93667.265625,-7.92477144560761,6.74795621413587e-09,4.74264777557736e-08,9.55972158331447
"ZBTB47|Q9UFB7",-0.741243244793694,307406.906004739,-6.07452742666621,5.77844220241251e-09,4.12462463074825e-08,9.5335707090046
"HSP90AB3P|Q58FF7",1.56165725945301,1051898.3872449,6.09397069466739,5.80010107498056e-09,4.13750192092344e-08,9.52837075549543
"RTCB|Q9Y3I0",-34.8705954029001,84311846.3157895,-6.06030251014832,5.61745240054297e-09,4.02478497495043e-08,9.52483527001711
"FEZ2|Q9UHY8",-0.841667939464708,530290.786403509,-6.05977114425953,5.63344055875936e-09,4.03371276076476e-08,9.52206157506956
"VPS18|Q9P253",-15.9472470384018,29073579.5175439,-6.05673631532703,5.72561252377343e-09,4.09202370058432e-08,9.50622332473344
"CD180|Q99467",-0.393212220861681,123385.649583333,-6.90643204543268,1.19223925646767e-08,8.0717915320946e-08,9.50602383548685
"SEPT10|Q9P0V9",-9.98237349305576,10294732.2894737,-6.05616201671787,5.74322018085513e-09,4.10204389557017e-08,9.5032268020684
"KCNK4|Q9NYG8",0.825118154668189,556129.710849057,6.06556586914322,6.01979243319937e-09,4.27554822817607e-08,9.49387957489496
"OSBPL8|Q9BZF1",-10.7754577322473,25076874.0789474,-6.05320939465621,5.83458624046111e-09,4.15950708601451e-08,9.48782411294536
"TTC38|Q5R3I4",-2.11285300843075,1852208.9127193,-6.05225321565555,5.86447822375876e-09,4.17821236689604e-08,9.48283725649423
"SMIM15|Q7Z3B0",7.08570113359248,1767107.05530769,6.18191681346987,7.77710726262938e-09,5.40615328560286e-08,9.47876014732831
"SPTBN1|Q01082",503.39518560659,2310778842.10526,6.05056884394573,5.91750005789752e-09,4.21336321058893e-08,9.4740539644169
"PPP3R2|Q96LZ3",0.214862490895261,119151.3909375,6.58804442708427,1.0697912520324e-08,7.29026398509563e-08,9.46909159378908
"EIF4E2|O60573",-3.22326485884906,3043193.0504386,-6.04911578776641,5.96361728403353e-09,4.24355716508546e-08,9.46647830165235
"CLIP3|Q96DZ5",-4.70665768419986,6388456.00877193,-6.04844839264639,5.98491689054625e-09,4.25503819600199e-08,9.46299920588426
"USP22|Q9UPT9",-2.69609739919865,1662596.14122807,-6.04669859892785,6.04111503135506e-09,4.28536913049288e-08,9.45387893706718
"SHISA5|Q8N114",0.385291336924581,120771.009558824,6.47371894239773,1.34362067834268e-08,8.97972089821659e-08,9.44778906604873
"LYRM7|Q5U5X0",3.32613856067197,4157402.04824561,6.04438568470975,6.11619238855637e-09,4.33056718038032e-08,9.44182649370265
"STK38|Q15208",-1.52350523833213,531025.010745614,-6.04342254921198,6.14772455998197e-09,4.35019989748724e-08,9.43680863899538
"YPEL5|P62699",-1.19425064647549,795315.975131579,-6.04175379227845,6.20273534350167e-09,4.38641179053442e-08,9.4281159217208
"FSTL4|Q6MZW2",-1.02554865296677,373530.029473684,-6.04035568935041,6.24919478395628e-09,4.41653537419902e-08,9.42083440097874
"AFG3L2|Q9Y4W6",57.1782751746467,117700090.614035,6.03825823436343,6.31953357179606e-09,4.46348773276639e-08,9.409912835078
"DYNC1I2|Q13409",-20.4094868978642,27357852.0614035,-6.03812450504409,6.32404441696889e-09,4.46391653753329e-08,9.40921659183791
"TBC1D2|Q9BYX2",-1.29414068093058,148131.066470588,-7.82315112288941,5.68269971559478e-09,4.06389438698101e-08,9.39883325858971
"RGS7BP|Q6MZT1",3.36903463658721,4957827.25877193,6.03429579035262,6.45453696797993e-09,4.55040876873307e-08,9.38928763910822
"RFX5|P48382",-0.990934665852408,643470.937280702,-6.03109474795342,6.56565712065923e-09,4.62589582099435e-08,9.37263280763054
"GFOD1|Q9NXC2",-4.77211984478305,7020205.14912281,-6.03049018604617,6.58685298220949e-09,4.63797191204221e-08,9.36948802492931
"PHB|P35232",101.269495027346,173645833.026316,6.02762267924509,6.68830326590298e-09,4.70361302863472e-08,9.35457506031698
"FAM49A|Q9H0Q0",-20.4232838360952,25477168.0701754,-6.02457628520825,6.79775822680891e-09,4.77178424331245e-08,9.33873737711883
"PRPF40A|O75400",-3.8794479575002,6476203.34649123,-6.02417406003435,6.81234033091416e-09,4.77908660638058e-08,9.33664670950872
"TRAPPC2L|Q9UL33",3.81908582386511,6103964.59210526,6.02341661393597,6.83988364262381e-09,4.79546716452503e-08,9.33270996475898
"CHCHD5|Q9BSY4",-0.599075607768413,479079.142280702,-6.02088689218845,6.93266528647097e-09,4.85753845286738e-08,9.31956460145061
"JPH1|Q9HDC5",-8.81669419826891,9198056.63596491,-6.0200528689749,6.96352363912213e-09,4.87318805467329e-08,9.31523158577092
"FAM193B|Q96PV7",-0.307182482340592,145470.3028125,-6.51593567135859,1.42424840192862e-08,9.47427601864675e-08,9.30547855894198
"TUSC3|Q13454",4.21013652248496,4492431.2368421,6.01731349642821,7.06582784712065e-09,4.93873725133402e-08,9.30100272965493
"FBXO31|Q5XUX0",1.8457218502909,1623918.47894737,6.01517623649994,7.14666602568677e-09,4.99218851580502e-08,9.28990462218833
"FOLR2|P14207",-6.84828771108177,5582184.3245614,-6.0119414915921,7.27073948644564e-09,5.07575738873662e-08,9.27311305310622
"INO80|Q9ULG1",2.15449429731875,905554.795142857,6.02007056416425,7.75361308340347e-09,5.39310009785393e-08,9.27196008008586
"CNIH3|Q8TBE1",-3.51374295269411,474267.396375,-6.28822117499804,1.68451087928773e-08,1.10133687276473e-07,9.26753362968945
"SMPX|Q9UHP9",-2.73091055539016,1067593.64035088,-6.00937330289631,7.37074548432922e-09,5.14243286231267e-08,9.2597862352666
"BAZ2B|Q9UIF8",0.687167023378754,177377.620294118,7.54863728401628,1.21588585695445e-08,8.20758841456559e-08,9.2517648494311
"ATP6V1E1|P36543",190.931864578514,306414563.157895,6.00579260515591,7.51242941050078e-09,5.23808721396808e-08,9.24121219845694
"NLGN4Y|Q8NFZ3",-0.697479806799085,79110.1110526316,-6.17520640415536,1.69362316224622e-08,1.10666176344489e-07,9.23473982073155
"EIF4B|P23588",-39.1403017403288,76930520.4824561,-6.00388087967367,7.58916213592713e-09,5.28836496187244e-08,9.23129885064893
"TOMM22|Q9NS69",-8.4346492395628,14973794.6359649,-6.00117023951234,7.69927815767004e-09,5.36182982539323e-08,9.21724661082886
"PCDHGA10|Q9Y5H3",-0.172631588938645,62228.6126530612,-6.15372692403375,1.72150750189068e-08,1.12295711831831e-07,9.21197740709315
"EFR3B|Q9Y2G0",26.7754271571104,35150052.4561404,5.9987025569601,7.80088324083389e-09,5.41938638268138e-08,9.20445788768234
"TSFM|P43897",23.0615080108562,30146232.8947368,5.99823192439072,7.82040967186404e-09,5.42965298104222e-08,9.20201927525745
"ZNF430|Q9H8G1",-3.46435346257545,972490.111728395,-6.00527038763823,1.2339720506043e-08,8.31005323831576e-08,9.18037750359663
"DPEP3|Q9H4B8",-0.324510712035943,113852.94,-6.69566448251964,2.05402686708642e-08,1.3143702979929e-07,9.17070303741177
"PPP2R2A|P63151",-43.6534894327855,78777900.4824561,-5.99185359492199,8.08980979993583e-09,5.61328732173946e-08,9.16898324017636
"ANKRD27|Q96NW4",-1.84393936269619,1059604.43596491,-5.98897398391471,8.21439138322107e-09,5.69627443706082e-08,9.15407688491018
"CHTF8|P0CG12",1.1120842324566,686082.428947368,5.9886606864184,8.22805840415823e-09,5.70229380918481e-08,9.15245540872577
"FIBP|O43427",10.6021474850511,25778548.9912281,5.98556178621263,8.36444648217422e-09,5.7933037870177e-08,9.13642031759325
"CPOX|P36551",-4.52561194747984,6755239.14912281,-5.98537287032973,8.37283217771483e-09,5.79560144988917e-08,9.13544297743127
"ZC3H6|P61129",-0.841809726439608,372767.810876289,-6.01239876083692,9.013591121481e-09,6.20906111289971e-08,9.13512893048806
"GFPT1|Q06210",-10.1714575717189,12274212.1491228,-5.98476078750717,8.40005817679431e-09,5.81092953730447e-08,9.13227657312257
"FYN|P06241",-16.3879671081789,49048273.9035088,-5.983356033595,8.46287091843462e-09,5.8508421373821e-08,9.12501044092205
"ATXN7L3|Q14CW9",1.50758474604839,124605.021276596,6.98447287729879,1.01433469293848e-08,6.93300490959446e-08,9.1222455097995
"RAB3A|P20336",231.301429023673,316620346.491228,5.97749011237477,8.73016624002773e-09,6.02834848760369e-08,9.0946821734519
"ERG28|Q9UKR5",1.90994526691572,1455470.14122807,5.97535809645794,8.82934960400825e-09,6.09315707434124e-08,9.08366447766963
"DCHS1|Q96JQ0",-0.88803977295422,661958.126190476,-5.99204605568153,8.98361605266385e-09,6.19214283075414e-08,9.07965141301674
"NCAM2|O15394",63.3503091791932,168862810,5.97217459636085,8.97950465471665e-09,6.19214283075414e-08,9.06721830660458
"NFATC2|Q13469",-0.460391330796132,88119.7877083333,-6.70308070594281,2.4183794409161e-08,1.52448560677374e-07,9.05333063543419
"ZNF362|Q5T0B9",-0.743788867535988,385551.785714286,-5.98401817671551,9.36986377083632e-09,6.44283777627861e-08,9.03857862182423
"GDE1|Q9NZC3",3.04039763506682,4610740.70175439,5.96595151344384,9.28027782470811e-09,6.38507683065808e-08,9.03508785650419
"ABCC6|O95255",1.49615026931199,721577.6734375,6.01004597235975,1.84450551669052e-08,1.19840457859978e-07,9.02594062334612
"RNF25|Q96BH1",-2.83232707247746,2255190.47412281,-5.96387879199647,9.38262786940737e-09,6.44773736097796e-08,9.02439158124487
"PTP4A3|O75365",1.49886423548479,931788.152631579,5.96287642995657,9.43251946066085e-09,6.4742412984788e-08,9.0192198639699
"CYBB|P04839",-8.87548763951824,7863591.40789474,-5.96085575216096,9.53388710053879e-09,6.53989196128741e-08,9.00879603900243
"NIM1K|Q8IY84",-0.119541755095407,54076.604375,-6.7646342504948,1.95216031933539e-08,1.25480344303542e-07,8.9984648692373
"ASPSCR1|Q9BZE9",-5.25074116279127,10330525.3245614,-5.95692194584865,9.73429367267435e-09,6.66985137553732e-08,8.98851056797192
"TP53RK|Q96S44",-3.02937269142277,4048574.37719298,-5.95690806138768,9.73500826040384e-09,6.66985137553732e-08,8.98843898719823
"SERPINA10|Q9UK55",-0.246601272204406,63589.117875,-6.21676095706131,2.28616670927133e-08,1.4483277739899e-07,8.96888220575239
"SPATA7|Q9P0W8",2.15048089250609,574264.304791667,6.77502938155346,1.88282733469103e-08,1.2191466915171e-07,8.96432370732331
"HNRNPAB|Q99729",-9.89486796551531,13126103.9780702,-5.95199839872238,9.99093709414625e-09,6.83700572540768e-08,8.96313504032987
"USP20|Q9Y2K6",-2.84118517250292,1674436.68070175,-5.95000513560014,1.00967095444409e-08,6.90525560051921e-08,8.95286628517974
"AOX1|Q06278",-1.14966835145229,132135.204545455,-6.43622394517637,1.74360730299632e-08,1.13607689514319e-07,8.95145588421505
"CEP78|Q5JTW2",-0.321217846462718,190833.304545455,-6.44743201784656,1.66701122436209e-08,1.09229365202269e-07,8.94005156853967
"ZMIZ2|Q8NF64",-0.401205463380082,148420.696375,-6.3224176818115,1.45495471182713e-08,9.65046817270486e-08,8.93426214734903
"MRE11|P49959",-2.16333468549709,4317238.35964912,-5.94570077329478,1.03288715091646e-08,7.05559412827344e-08,8.93069992113388
"MDC1|Q14676",-2.82981051566993,1595999.99035088,-5.94340301614037,1.0454934139935e-08,7.13744309791979e-08,8.91887184809672
"MYO1F|O00160",-2.12381113517765,1644214.42675439,-5.94267814827391,1.04950142233381e-08,7.16053028901381e-08,8.9151411664418
"AMOTL2|Q9Y2J4",0.865972348476599,552830.672916667,5.96818982060618,1.15003128027127e-08,7.79988593707115e-08,8.90194952516863
"ABHD11|Q8NFV4",16.8974481318784,13072035.1491228,5.93920260904727,1.06892847737236e-08,7.2887281686064e-08,8.8972581995822
"LGI2|Q8N0V4",-1.29064237225846,761502.976238095,-5.94594897792822,1.14342922359036e-08,7.75971108116072e-08,8.89311157572437
"CHD1|O14646",2.27152088590946,294364.65875,6.35890486374628,2.6516156744659e-08,1.65689755396271e-07,8.89280889875258
"ANKRD26|Q9UPS8",-0.447387482143357,234937.7625,-7.36800704654738,2.97206017104588e-08,1.84103510595393e-07,8.88493652085671
"NR2E1|Q9Y466",-0.421273474628555,48485.0346875,-6.49292248969826,1.56030204872788e-08,1.03133259694817e-07,8.87891272080005
"UNC5D|Q6UXZ4",-1.83128219528146,1066531.92894737,-5.935303319909,1.09114302743186e-08,7.42249882134643e-08,8.87720396543213
"TYSND1|Q2T9J0",0.842220956622746,236962.481060606,6.34174616621735,2.54486756939324e-08,1.59527173725419e-07,8.8690825789166
"ZNF592|Q92610",-0.448310188362125,148960.651538462,-5.9669093663145,2.20136822627509e-08,1.40003591031455e-07,8.86701445788242
"IWS1|Q96ST2",-1.15600370000009,565038.892010309,-5.96744403064463,1.13778273248562e-08,7.72597716506713e-08,8.86301986610209
"CASQ2|O14958",-0.379052701204541,98274.0639370078,-6.06318024313143,1.45169155963235e-08,9.63788895358794e-08,8.85138040295809
"HYAL2|Q12891",0.479111235278924,178515.372755102,6.10313558722909,2.16398348250213e-08,1.37855995110929e-07,8.84536751482153
"DCDC2|Q9UHG0",-0.354659757285403,212152.94375,-7.33165443960419,3.27830882127406e-08,2.01005154805731e-07,8.83911106793814
"SLC6A1|P30531",-30.6702411583407,47290664.4298246,-5.92736914308792,1.13774793976321e-08,7.72597716506713e-08,8.83642779788723
"ANKRD13B|Q86YJ7",-0.937526750435585,134852.944375,-6.37545884152369,2.48374110450761e-08,1.56052634780465e-07,8.83040834645042
"SOCS6|O14544",-1.24515149743774,117381.9075,-8.96225711091347,4.72439052553687e-10,4.19110982618418e-09,8.81962957957025
"AGPS|O00116",-7.21034336344085,11534761.3640351,-5.92096100857926,1.17680538133546e-08,7.97674542713159e-08,8.80352352094445
"TMEM173|Q86WV6",-0.897905410370644,297884.698377193,-5.92009436039868,1.18218724869153e-08,8.00847819240972e-08,8.79907548170952
"KLHDC10|Q6PID8",-0.275851770885684,113134.881893939,-6.05559670809385,1.39351945998476e-08,9.28066105120894e-08,8.79023928585676
"CUL9|Q8IWT3",-4.4802651305314,4536497.86403509,-5.91713416584569,1.20075216703542e-08,8.12461599411242e-08,8.78388598469937
"RASGRP1|O95267",-2.51284098165499,1442234.16447368,-5.9167374517906,1.2032617349147e-08,8.1367817497041e-08,8.78185076804582
"MPP5|Q8N3R9",6.52866507723095,8986036.96491228,5.91615386099302,1.20696279035441e-08,8.15698552464696e-08,8.77885702045154
"DCTN2|Q13561",37.4666536480701,110178373.903509,5.91510792010318,1.21362388905452e-08,8.1971584000818e-08,8.77349201534399
"VAX1|Q5SQQ9",-17.9351456259104,2095006.72,-6.16426667314463,2.85926888892891e-08,1.77501301546699e-07,8.7722378373867
"ATG9A|Q7Z3C6",-9.36234604684317,10895075.8508772,-5.91407265267361,1.22025241604122e-08,8.2322043524669e-08,8.76818244156015
"TM9SF2|Q99805",-7.59924305700685,10749643.4561404,-5.91362153054674,1.22315188901809e-08,8.24689967625109e-08,8.76586898519054
"PCBP1|Q15365",-42.8023003986108,115054450.745614,-5.91281631546654,1.22834396133958e-08,8.27702604473668e-08,8.76173998092529
"CUSTOS|Q96C57",-0.623129095374125,297941.830055556,-5.95410677896923,1.35679492094104e-08,9.05989465789686e-08,8.74194096703645
"HSDL2|Q6YN16",39.2564615061757,76168815.9649123,5.90793034284694,1.2603143585629e-08,8.48245714547777e-08,8.73669437856922
"NEK6|Q9HC98",-1.87149246423667,1660036.6004717,-5.91461948154857,1.33011307682264e-08,8.89984963924337e-08,8.7327117697336
